station_id,adresse,ville,cp,latitude,longitude
58160001,ROUTE DE DECIZE,IMPHY,58160,4692200,326900
58160002,"24, Route de Nevers",SAUVIGNY-LES-BOIS,58160,4694081.4257977,325816.13048544
58160003,Route de Nevers,Sauvigny-les-Bois,58160,4694167,325919
58170001,RUE LEDRU ROLLIN,LUZY,58170,4679000,396600
58180001,Route de Fourchambault,MARZY,58180,4699900,310700
58190002,Avenue de la Fringale,Tannay,58190,4736742.0631951,358634.80369895
58200002,RN7 COSNE SUD,COSNE-COURS-SUR-LOIRE,58200,4739000,292300
58200003,CHEMIN DU GRAND CHAMP,COSNE-COURS-SUR-LOIRE,58200,4738600,292100
58200008,9 route de l’aerodrome,Cosne cours sur Loire,58200,4737800,292300
58200009,103 rue du Maréchal Leclerc,Cosne-Cours-sur-Loire,58200,4741200,292700
58200010,Rue du Maréchal Leclerc,Cosne-Cours-sur-Loire,58200,4742700,293200
58210001,AVENUE DE LA CHARITE,VARZY,58210,4735500,338600
58220001,1 rue Guy de Jean,Donzy,58220,4737000,312700
58230001,Lieu-dit Le Bourg,MOUX-EN-MORVAN,58230,4717100,415300
58230002,14 RUE HENRI BACHELIN,MONTSAUCHE LES SETTONS,58230,4719900,407400
58240001,AVENUE DU 8 MAI,Saint-Pierre-le-Moûtier,58240,4679000,312500
58240003,ROUTE NATIONALE 7 - LES BOULAISES,Chantenay-Saint-Imbert,58240,4675351.71497,314069.121289
58260002,Route de Decize,LA MACHINE,58260,4688127.3710453,346460.48460411
58270001,ZAC DE LA BADELLE,Saint-Benin-d'Azy,58270,4700500,339800
58290001,PLACE DU CHAMP DE FOIRE,MOULINS-ENGILBERT,58290,4698300,380800
58300001,Route de Champvert,DECIZE,58300,4683800,347900
58300003,4 ROUTE NATIONALE,Saint-Léger-des-Vignes,58300,4683700,346500
58300004,Route de Champvert,DECIZE,58300,4683600,347200
58300005,107 Route de Moulins,DECIZE,58300,4682100,345200
58310002,56 Route de Cosne,Saint-Amand-en-Puisaye,58310,4752894.4741654,306886.6307023
58320001,ROUTE DE PARIS,Pougues-les-Eaux,58320,4707736,309879
58330001,Faubourg de Premery,Saint-Saulge,58330,4710600,351200
58340001,route de Decize,Cercy-la-Tour,58340,4685500,364200
58390003,ROUTE DE MOULIN - LIEU DIT LES BLONDEAUX,DORNES,58390,4669900,335200
58400001,83 Avenue du Maréchal Leclerc,La Charité-sur-Loire,58400,4719300,301400
58400002,Z.I LES PLANTES DES RELIGIEUSES,La Charité-sur-Loire,58400,4718300,302800
58410001,ROUTE DE CLAMECY,Entrains-sur-Nohain,58410,4746300,326000
58420002,9000 rue du père castor,BRINON-SUR-BEUVRON,58420,4727400,349300
58470003,Rue de Paris,MAGNY-COURS,58470,4688600,315300
58470005,AIRE DE MAGNY-COURS RN 7 PRE DE LA FONTAINE,MAGNY COURS,58470,4687087.3780093,316314.82733857
58500001,Vanne du Gour,CLAMECY,58500,4745700,350900
58500003,Avenue Saint-Exupéry,CLAMECY,58500,4747377.27887,351936.547151
58530001,8 Avenue Leclerc,DORNECY,58530,4743421.72692,358873.708161
58600002,9 rue du 4 Septembre,FOURCHAMBAULT,58600,4702300,308300
58600004,43 Route de Nevers,FOURCHAMBAULT,58600,4701300,308700
58640001,Boulevard Camille Dagonneau,Varennes-Vauzelles,58640,4702100,314700
58640004,16 BLD CAMILLE DAGONNEAU,Varennes-Vauzelles,58640,4700869,315225
58660001,Boulevard Beauregard,Coulanges-lès-Nevers,58660,4701100,317800
58700002,LE BRIOU,PREMERY,58700,4717570.7127423,331418.00673959
58800001,RUE DU CHAMP DE FOIRE,CORBIGNY,58800,4725500,368300
58800002,5 Pl. du Champ de Foire,Corbigny,58800,4725515.3292817,368415.38044452
59000010,72 Avenue du Président John F. Kennedy,Lille,59000,5063200,307000
59000016,112 RUE DE LA BASSEE,LILLE,59000,5062600,303500
59000017,"365, BOULEVARD VICTOR HUGO",LILLE,59000,5061800,305100
59000019,"2, RUE DE TURENNE",LILLE,59000,5062976.41552,303570.571173
59000020,17 A 25 RUE ROGER SALENGRO,LILLE,59000,5062900,310300
59100003,70 Avenue des Nations Unies,Roubaix,59100,5069400,318300
59100011,660 AVENUE DES NATIONS UNIES,ROUBAIX,59100,5069800,316600
59100012,48 AVENUE GUSTAVE DELORY,ROUBAIX,59100,5067431,317409
59110001,Rue du Pré Catelan,La Madeleine,59110,5065500,306000
59110005,BOULEVARD ROBERT SCHUMANN,LA MADELEINE,59110,5065100.8579,306270.154852
59110006,184 RUE DU GENERAL DE GAULLE,LA MADELEINE,59110,5065584.7160039,307394.16578541
59110007,10 Rue Bernard Ruyant,La Madeleine,59110,5066100,306800
59111001,AVENUE KENNEDY,BOUCHAIN,59111,5029249.14941,330109.415523
59112002,Rue du Lavoisier,ANNOEULLIN,59112,5052800,294500
59113001,impasse roger bouvry,SECLIN,59113,5054100,302100
59113006,ZI de l'Epinette,Seclin,59113,5055000,305300
59113009,1 Route d'Avelin,SECLIN,59113,5054600,305000
59113011,A1 Aire de Phalempin Ouest,SECLIN,59113,5053200,304600
59113013,Autoroute A1 Km 198 Sens Paris - Lille,Seclin,59113,5052892.16,304570.24
59114003,144 Route d'Eecke,Steenvoorde,59114,5080000,259200
59114004,Route d'Hazebrouck,Terdeghem,59114,5080400,257800
59114006,AUTOROUTE A25 - AIRE DE ST LAURENT,Steenvoorde,59114,5082600,258600
59114007,AUTOROUTE A25AIRE DE SAINT ELOI,STEENVOORDE,59114,5083000,258000
59115001,"1, avenue de l'Europe",Leers,59115,5068000,322300
59116001,18 place de la République,HOUPLINES,59116,5068904,290194
59118001,491 rue de Quesnoy,WAMBRECHIES,59118,5069200,305100
59119003,194 Route de Tournai,WAZIERS,59119,5039200,310800
59120002,"92, RUE GEORGES POTIE",LOOS LES LILLE,59120,5061300,300500
59121002,RN 30,HAULCHIN,59121,5031100,340700
59123001,49 RUE PIERRE DECOCK,BRAY-DUNES,59123,5106500,252000
59125003,2 Rue de la Concorde,Trith-Saint-Léger,59125,5032700,348900
59125006,A2 Paris Bruxelles,Trith saint leger,59125,5033265.1,350750.7
59128002,ANCIENNE RN 43,FLERS-EN-ESCREBIEUX,59128,5040000,304300
59129001,Rue Sadi Carnot,AVESNES-LES-AUBERT,59129,5019000,338800
59129004,79 B RUE SADI CARNOT,Avesnes-les-Aubert,59129,5019210.05,338466.06
59130001,237 Avenue de l'Hippodrome,Lambersart,59130,5064500,302900
59130002,9 Rue Gustave Eiffel,Lambersart,59130,5065900,301300
59132001,103 Rue Roland Rouleau,Glageon,59132,5005800,408700
59133002,47 rue Jean Baptiste Lebas,Phalempin,59133,5052100,302100
59134001,20 rue du haut quesnoy,le maisnil,59134,5061300,288300
59135001,cd 13Lieu dit LEBERGER,BELLAING,59135,5036500,343500
59136001,30 Rue de Lille,WAVRIN,59136,5058000,293300
59138001,14 Grand Rue,PONT-SUR-SAMBRE,59138,5021700,384900
59139001,205 rue clémenceau,Wattignies,59139,5059100,305200
59141002,Rue Clemenceau,Iwuy,59141,5022800,332000
59142001,Rue Gambetta,VILLERS-OUTRéAUX,59142,5002900,328600
59146002,48 RUE ETIENNE D'ORVES,PECQUENCOURT,59146,5038100,322100
59148003,15 Rue des Résistants,Flines-lez-Raches,59148,5042800,318000
59149002,72 route nationale,Cousolre,59149,5024755.365446,414879.85556476
59150002,RUE DE STALINGRAD,WATTRELOS,59150,5069700,321000
59151002,663 RUE SALVADOR ALLENDEE,ARLEUX,59151,5028300,310200
59151003,15T RTE NATIONALE,BUGNICOURT,59151,5029200,314500
59153001,Le cochon noir,GRAND-FORT-PHILIPPE,59153,5098911.3674821,211230.38830092
59155007,C.C. AUCHAN - LIEU-DIT MOULIN DE,Faches-Thumesnil,59155,5058400,308400
59155008,93 route d'arras,Faches-Thumesnil,59155,5060900,306000
59156002,RUE SOCRATE,LOURCHES,59156,5031100,334600
59157002,RD 643 LE JEUNE BOIS,Beauvois-en-Cambrésis,59157,5013800,339500
59160002,130 RUE DU GRAND BUT,LOMME,59160,5064900,298000
59160003,"293, avenue de Dunkerque",LOMME,59160,5063900,302100
59160004,"219, rue Jean Jaurès",Lomme,59160,5064300,301200
59160006,16 RUE HEGEL,Lille,59160,5062869.8518151,301746.57061535
59161001,2 Rue Jean Jaurès,ESCAUDOEUVRES,59161,5018500,325400
59162001,Route de Thumeries,Ostricourt,59162,5046512,302745
59163001,avenue de la liberté,CONDé-SUR-L'ESCAUT,59163,5045200,359100
59163002,46 Avenue de la Liberté,CONDE-SUR-L'ESCAUT,59163,5045300,358900
59166001,27 rue Auger,BOUSBECQUE,59166,5076700,308700
59167003,Rue de Pecquencourt,Lallaing,59167,5038890.912316,317392.9863807
59174002,AUTOROUTE A2 - AIRE DE LA SENTINELLE OUEST,LA SENTINELLE,59174,5034076.2248246,346819.39305566
59174003,960 avenue Jean Jaurès,La Sentinelle,59174,5034600,348000
59176001,1 Rue de Monchecourt,Masny,59176,5033629,320489
59179002,79 PLACE DES FUSILLES,FENAIN,59179,5036600,330000
59180001,1 Rue du Hoogheporte,CAPPELLE-LA-GRANDE,59180,5099600,236700
59182001,Avenue Raymond Honoré,Montigny-en-Ostrevent,59182,5036750,319031
59184002,AVENUE DE LA SABLONNIERE,Sainghin-en-Weppes,59184,5056437.216,289924.34
59190002,Parc d'Activités de la Creule,Hazebrouck,59190,5073900,254900
59190003,Rue de l'Epeule,Hazebrouck,59190,5071500,254300
59190004,88 Rue Notre-Dame,HAZEBROUCK,59190,5073100,254400
59190005,10 Boulevard de l'Abbé Lemire,Hazebrouck,59190,5072500,253600
59190010,48 rue notre dame,Hazebrouck,59190,5072829.8011829,254297.65412612
59190011,1 route d'hazebrouck,caestre,59190,5073219.8,254453.9
59193003,Rue d'Armentières,Erquinghem-Lys,59193,5067715.97,284638.16
59194001,510 Rue Nationale,RâCHES,59194,5041500,313600
59197001,route de Trélon,AVESNELLES,59440,5011800,394500
59198002,2 RUE DE VALENCIENNES,Haspres,59198,5026000,341800
59200003,2 Avenue de la Marne,Tourcoing,59200,5071300,315600
59200006,185 Rue du Touquet,TOURCOING,59200,5072200,317800
59200008,"398, BOULEVARD DE L'EGALITE",TOURCOING,59200,5073700,316900
59200009,344 Chaussée Denis Papin,TOURCOING,59200,5072849.88,313724.15
59210003,109 Route de Furnes,COUDEKERQUE-BRANCHE,59210,5103376,240223
59210004,89 Avenue Jean Baptiste Lebas,COUDEKERQUE-BRANCHE,59210,5102400,237000
59210005,14 ROUTE DE FURNES,Coudekerque-Branche,59210,5103200,239400
59211002,2 Rue du Coeur Joyeux,SANTES,59211,5059700,295400
59215001,RUE EMILE ZOLA,Abscon,59215,5033600,330300
59216002,27 rue du général de gaulle,Sars-Poteries,59216,5016700,404100
59219001,58 Route Nationale,Larouillies,59219,5003100,392400
59221001,75 bis rue jean jaures,BAUVIN,59221,5051700,289400
59222001,RUE DE LANDRECIES,BOUSIES,59222,5015100,362300
59223001,Boulevard d'Halluin,RONCQ,59223,5074000,313900
59223004,AVENUE ROBERT SCHUMANN - C I T,RONCQ,59223,5075400,313500
59230001,Rue des Faïenciers Fauquez,SAINT-AMAND-LES-EAUX,59230,5044200,342700
59230002,ZA DU MONT DES BRUYERES ROCADE NORD,SAINT-AMAND-LES-EAUX,59230,5043641.8335666,344006.36257172
59231002,181 Avenue du Général de Gaulle,GOUZEAUCOURT,59231,5005700,313100
59233004,121 rue bantegnie,Maing,59233,5031304.9510102,349094.02807844
59237001,31 Rue de Pérenchies,Verlinghem,59237,5068003,299646
59239002,4 Rue Pasteur,Thumeries,59239,5047447.5983978,305124.86498764
59240001,2 Rue des Forts,DUNKERQUE,59240,5104600,241500
59240002,Boulevard de l'Europe,DUNKERQUE,59240,5105000,241400
59242003,"29, rue de Maresquel",Templeuve,59242,5052230,317427
59242006,A 23 sens Lille-Valenciennes Aire de Genech,Templeuve,59242,5051700,320800
59243002,221 avenue Jean Jaurès,Quarouble,59243,5038700,362300
59246005,1 RUE SAINT JEAN,MONS EN PEVELE,59246,5047800,311000
59250001,av Abbé Lemire,HALLUIN,59250,5078390.4132453,314012.14931468
59250002,Boulevard de Roncq,HALLUIN,59250,5077200,312700
59253001,Avenue des Aulnes,LA GORGUE,59253,5063346.09022,271151.365692
59260007,BOULEVARD DE TOURNAI,LEZENNES,59260,5061600,311900
59264001,ECHANGEUR 24,Onnaing,59264,5038731.28,359873.62
59265001,Route Nationale 43,Aubigny-au-Bac,59265,5026625.0327214,315955.37708461
59270001,601 Route de Méteren,Bailleul,59270,5073900,272600
59270002,Avenue des Nations Unies,BAILLEUL,59270,5072400,274000
59270003,Rue Johannes Gutenberg,BAILLEUL,59270,5073084,274532
59278003,10 RUE JEAN JAURES,Escautpont,59278,5042400,356400
59279002,1476 route nationnale 1,LOON-PLAGE,59279,5100100,224400
59279004,17 PLACE DU GENERAL DE GAULLE,HONDSCHOOTE,59122,5098200,258400
59279006,1 RUE DE GRAVELINES,LOON PLAGE,59279,5099534.1251087,220443.99878326
59280001,20 Rue Gambetta,Armentières,59280,5068300,288100
59282001,28 ROUTE D'HASPRES,DOUCHY-LES-MINES,59282,5030302.94549,340229.975978
59286002,140 rue jean jaures,Roost Warendin,59286,5041977.8,310704.6
59287002,bd ambroize croizat,Guesnain,59287,5034647.2836108,314827.07370177
59290001,AVENUE DU GRAND COTTIGNIES,WASQUEHAL,59290,5068194.96755,312810.003573
59290002,Rue de la Couture,Wasquehal,59290,5065300,312600
59300005,3 Boulevard Eisen,Valenciennes,59300,5036300,353000
59300006,Chemin des Bourgeois,Valenciennes,59300,5034352,351736
59300011,59 Avenue de Verdun,VALENCIENNES,59300,5035300,353500
59300013,Rue Ernest Macarez,VALENCIENNES,59300,5037900,354300
59300015,9-12 RUE E. MACAREZ,VALENCIENNES,59300,5036900,353200
59300016,27 BD SALY,VALENCIENNES,59300,5035369,352025
59300021,36 AV DE ST AMAND,VALENCIENNES,59300,5036600,351300
59300025,Z.A.C d'Aulnoy lez Valenciennes,Aulnoy-lez-Valenciennes,59300,5033437.5465375,351662.78967671
59310001,RUE CLAUDE JEAN,Orchies,59310,5047100,324800
59310004,Carrière Pierre Tockaert,Orchies,59310,5048000,324700
59310006,"Route dpt 938 zone de l'Europe / Zone d'Activites Europe, 3",ORCHIES,59310,5047610.1096486,323490.29753367
59310009,6 Rue Saulzoir,Beuvry-la-Forêt,59310,5045891.2,328892.8
59320001,RN 352,HAUBOURDIN,59320,5062600,296700
59320005,Rue de la Canteraine,EMMERIN,59320,5059800,299400
59320006,RN 41,Hallennes-lez-Haubourdin,59320,5060000,293800
59320007,7 RUE PAUL COLETTE,HALLENNES LEZ HAUBOURDIN,59320,5060481.4996706,295308.69634065
59350002,17 rue du Général Leclerc,SAINT-ANDRE-LEZ-LILLE,59350,5065800,305200
59360003,37 av Mal de Lattre de Tassigny,LE CATEAU,59360,5009447.91504,353760.957315
59370002,25 RUE FRANKLIN,MONS EN BAROEUL,59370,5064505.01179,309655.197537
59370004,RN 356 - VOIE RAPIDE URBAINE,Mons-en-Barœul,59370,5064800,309900
59380002,16 rue nationale,Bierne,59380,5097300,242300
59380005,FAUBOURG DE CASSEL RD 916,QUAEDYPRE,59380,5096273,243290
59400003,491 Rue de Landrecies,Cambrai,59400,5017500,324800
59400004,BLD DE LA LIBERTE,Cambrai,59400,5016900,323200
59400005,187 Rue Saint-Ladre,CAMBRAI,59400,5016300,324800
59400006,2 Avenue Georges Nuttin,CAMBRAI,59400,5014900,322200
59400007,"2, RUE DE CAUDRY",CAMBRAI,59400,5016700,323800
59400008,58 RUE DE DOUAI,CAMBRAI,59400,5018500,322500
59411001,Rue Jacquard,COUDEKERQUE-BRANCHE,59210,5101600,238200
59420002,160 RUE DE ROUBAIX,Mouvaux,59420,5069725.81,314084.45
59430001,ZAC des Jardins,Dunkerque,59430,5102330.9839673,234005.36206785
59430002,18 Rue de la République,Saint-Pol-sur-Mer,59430,5102900,235900
59440001,ROUTE DE LANDRECIES,AVESNELLES,59440,5011924,392756
59440002,39 AVENUE STROH,Avesnes-sur-Helpe,59440,5012900,393700
59440004,88 Av. du Pont Rouge,Avesnes-sur-Helpe,59440,5012488.7567371,392640.08331655
59450001,Zone du Luc,DECHY,59187,5034000,310000
59450002,121 AVENUE ROGER SALENGRO,Sin-le-Noble,59450,5036400,309700
59450005,RUE AMBROISE CROIZAT,Sin-le-Noble,59450,5036802.2611035,312012.8517168
59460001,Avenue du Général de Gaulle,JEUMONT,59460,5028975,410231
59460002,940 Rue du Maréchal Leclerc,JEUMONT,59460,5030900,408900
59470003,Route de Begues,WORMHOUT,59470,5089100,246300
59470004,703 Route de Bergues,Wormhout,59470,5089100,246300
59474001,15 Route de Lille,Seclin,59113,5055900,303400
59480002,10 Rue Maurice Bouchery,LA BASSéE,59480,5053009.0586347,280486.53757779
59490001,Rue Pierre Sémard,Somain,59490,5035800,327800
59490002,Boulevard Louise Michel,SOMAIN,59490,5034813.69944,328197.334524
59494002,RN45,Petite-Forêt,59494,5037600,347400
59494009,AUTOROUTE A23 6 - AIRE DE PETITE FORÊT,Petite-Forêt,59494,5037000,348100
59500005,87 Route de Meurchin,WINGLES,62410,5049700,286700
59500009,143 BOULEVARD PAUL HAYEZ,DOUAI,59500,5036300,308300
59500010,307 BOULEVARD PASTEUR,DOUAI,59500,5037053.89,307672.51
59501001,345 Boulevard Louis Breguet,Douai,59500,5038100,308500
59510003,188 AV DU GENERAL DE GAULLE,HEM,59510,5066489.8917062,318274.62575138
59520001,Rue Georges Maertens,MARQUETTE-LEZ-LILLE,59520,5066330,304615
59520003,Rue des moissons (ZAC DU TOUQUET),Marquette-lez-Lille,59520,5068127.5113008,306236.29318275
59530001,2 PLACE DE LA GARE,Le Quesnoy,59530,5025000,364500
59530002,Centre Commercial Les Portes de l'Avesnois ZAE Ouest,Le Quesnoy,59530,5025500,363500
59540002,Rue de la Gare,CAUDRY,59540,5011200,341000
59540003,Boulevard du 19 Mars 1962,CAUDRY,59540,5011300,341600
59541001,Boulevard du 8 Mai 1945,CAUDRY,59540,5012900,342600
59550001,Boulevard des Résistants,LANDRECIES,59550,5012400,368900
59550002,57 Faubourg de France,Landrecies,59550,5011864,370226
59550003,2574 Chemin De Maubeuge,MAROILLES,59550,5013700,377200
59553003,759 RUE JEAN JAURES,CUINCY,59553,5037748.6135117,305775.04189407
59554002,RD 643,TILLOY-LEZ-CAMBRAI,59554,5019307.46494,321331.274963
59554005,"16 BIS, ROUTE DE BAPAUME",RAILLENCOURT STE OLLE,59554,5017600,320400
59554008,Route de Bapaume,RAILLENCOURT SAINTE OLLE,59554,5019198.59,317036.5
59570001,Rue des Platanes,BAVAY,59570,5030122,379447
59570003,VOIE RAPIDE HAUTMONT-MAUBEUGE,HAUTMONT,59330,5025800,391300
59580001,67 Boulevard Paul Vaillant-Couturier,ANICHE,59580,5033003,324294
59600006,4 Boulevard de l'europe,Maubeuge,59600,5028200,397000
59600009,QUARTIER DE L'EPINETTE,Maubeuge,59600,5029008.3699991,396577.30404875
59610001,61 Rue Jean Jaurès,FOURMIES,59610,5001800,405300
59610002,rue theophile legrand,FOURMIES,59610,5002400,402800
59610004,1 PLACE DERIGNY,FOURMIES,59610,5002000,403000
59620002,Rue de la Fontaine,AULNOYE-AYMERIES,59620,5020900,382800
59620005,Rue Jean Catelas,Aulnoye-Aymeries,59620,5019800,384800
59630002,CHEMIN DE LA VIEILLE COLME,BOURBOURG,59630,5093921,219998
59630003,3 Rue Jean Varlet,BOURBOURG,59630,5094384.9986115,219784.86125013
59640002,AV DE LA VILLETTE,DUNKERQUE,59640,5102400,236000
59650001,10 PLACE DE LA REPUBLIQUE,Villeneuve-d'Ascq,59650,5062625,314909
59650002,140 Rue Jean Jaurès,Villeneuve-d'Ascq,59491,5066480,314041
59650009,"186, Rue des Fusillés",Villeneuve-d'Ascq,59650,5061196.72751,315988.065719
59650011,Boulevard de Mons,VILLENEUVE-D'ASCQ,59650,5064300,314400
59650012,"76, RUE JEAN JAURES",Villeneuve-d'Ascq,59650,5065925,313527
59650013,33 RUE JEAN JAURES,VILLENEUVE D'ASCQ,59491,5065967.936,313539.032
59658001,18 rue jules guesde,VILLENEUVE-D'ASCQ,59650,5063600,312200
59660002,102 route d'estaires,Merville,59660,5064100,265400
59670001,769 avenue Albert Mahieu,Cassel,59670,5079800,249400
59680001,Avenue Georges Clémenceau,Ferrière-la-Grande,59680,5026010,400607
59700003,26 Avenue Aristide Briand,ARMENTIèRES,59280,5068900,288600
59700004,115 Boulevard Clemenceau,Marcq-en-Baroeul,59700,5066400,308900
59700008,1013 AVENUE DE LA REPUBLIQUE,Marcq-en-Barœul,59700,5066418,310016
59700009,PARC DU CHEVAL BLANC,MARCQ-EN-BAROEUL,59700,5068300,308500
59710002,Route d'Ennevelin,PONT-à-MARCQ,59710,5052800,310800
59710007,81 RUE DE SECLIN,Avelin,59710,5054036.4491489,307374.64096402
59720001,Rue Jules Stephenne,LOUVROIL,59720,5025400,393700
59721001,Rue de Villars,DENAIN,59220,5032700,339400
59730003,RUE DU PETIT SOLESMES,SAINT-PYTHON,59730,5018900,348700
59750004,28 Rue Jean Jaurès,Feignies,59750,5029762,391730
59750005,126 ROUTE DE VALENCIENNES,FEIGNIES,59750,5028100,390700
59760001,Avenue de l'Ancien Village,GRANDE-SYNTHE,59760,5101100,229300
59760002,Voie du Courgain - Rocade Sud - A16,Grande-Synthe,59760,5100400,230400
59760005,1 AV DE PETITE SYNTHE,Grande-Synthe,59760,5101400,230700
59770002,Avenue Henri Barbusse,MARLY,59770,5034100,356600
59770003,373 Avenue Henri Barbusse,MARLY,59770,5034300,356200
59780001,31 AVENUE D OGIMONT,Baisieux,59780,5061500,323700
59780003,RD 93 GRANDE RUE,Camphin-en-Pévèle,59780,5059477.455,325781.84717474
59790001,331 Rue Charles Saint-Venant,RONCHIN,59790,5060020.88404,308413.548938
59800002,94 Rue de Lannoy,LILLE,59000,5063400,309800
59800003,268 rue pierre Legrand,Lille,59800,5063100,309600
59817002,BOULEVARD DU BOIS D'HENCHEMONT,LESQUIN,59817,5058123.9973872,311136.89595328
59820001,ROUTE DE DUNKERQUE,GRAVELINES,59820,5099600,214900
59830001,90 rue de la savonnière,Cysoing,59830,5057523.3,321738.3
59850002,Drève Du Bailly,Nieppe,59850,5068700,284000
59860003,386-388 Rue Jean Jaurès,Bruay-sur-l'Escaut,59860,5039900,354400
59880001,125 Rue Jean Jaurès,SAINT-SAULVE,59880,5036900,355100
59890001,Route de Comines,QUESNOY-SUR-DEûLE,59890,5071687,300160
59910001,AVENUE DU GENERAL DE GAULLE,BONDUES,59910,5070600,310134
59920001,53 Avenue Jean Jaurès,QUIéVRECHAIN,59920,5040300,366900
59930002,ROUTE NATIONALE RD933,Chapelle-d'armentières,59930,5067300,289700
59940001,ROUTE DE MERVILLE,ESTAIRES,59940,5064200,270500
60000001,1 Avenue Descartes,BEAUVAIS,60000,4940900,211500
60000006,1 AVE KENNEDY,Beauvais,60000,4943000,209200
60000007,AVENUE NELSON MANDELA,Beauvais,60000,4943100,207100
60000008,42 Rue Juliette Nevouet,Goincourt,60000,4943300,204600
60000010,40 avenue du 8 Mai 1945,Beauvais,60000,4944300,209300
60000011,9 Avenue Montaigne,BEAUVAIS,60000,4941000,210900
60000012,RN 31 - ROUTE DE CLERMONT,BEAUVAIS,60000,4943100,211800
60000015,14 RUE DE CLERMONT,Beauvais,60000,4943300,209300
60000017,ZAC SAINT-MATHURIN - RD1001,Allonne,60000,4940249.5035409,212786.69713141
6000007,77 Promenade des Anglais,NICE,06000,4369233,724991
6000026,10 BOULEVARD ARMEE DES ALPES,NICE,06300,4370700,729200
6000028,29 BIS AV. PAUL ARENE,NICE,06000,4370600,725100
6000029,"57, av. J.RAYBAUD",NICE,06000,4372800,728200
6000032,123 Boulevard Gambetta,Nice,06000,4371000,725600
6000036,Boulevard Comté de Falicon,Nice,06000,4372800,725600
6000037,PONT VINCENT AURIOL,NICE,06000,4371700,728200
60005001,Route d' Amiens,BEAUVAIS,60000,4945600,210000
60100004,8 Route de Chantilly,CREIL,60100,4925100,247600
60100007,LA VALLEE DE NOGENT-RN16,CREIL,60100,4927200,248600
60110002,"Cc Les Marquises, Rue Marcel Coquet",Méru,60110,4922300,213700
60110004,A16 - SORTIE 13,MERU,60110,4921043,215118.7
60110006,1 rue de londres,Amblainville,60110,4921400,212500
60112002,Rue de Dieppe,Troissereux,60112,4948400,204700
60120002,Rue d'Amiens,BRETEUIL,60120,4963600,229000
60120004,84 Avenue du Général Frère,Breteuil,60120,4963500,228600
60120005,88 rue d`Amiens les Hiebles ZAC NORD,BRETEUIL,60120,4964100,227900
60120006,AUTOROUTE A16 - AIRE HARDIVILLERS,HARDIVILLERS,60120,4960849,220488
60126001,202 RUE DE PICARDIE,Longueil-Sainte-Marie,60126,4935900,271800
60130001,Z.I. Nord,SAINT-JUST-EN-CHAUSSéE,60130,4951200,243100
60140002,6 Rue Victor Hugo,Liancourt,60140,4932900,246400
60140003,Rue du Général de Gaulle,Liancourt,60140,4932593,246409
60150003,ZAC DU GROS GRELOT,THOUROTTE,60150,4947900,286800
60150005,ZI LE CHAMP SAINTE CROIX,LONGUEIL ANNEL,60150,4947000,286000
60160002,Rue André Ginisti,MONTATAIRE,60160,4925300,242800
60160003,"33, RUE GUY MOQUET",MONTATAIRE,60160,4925600,243200
60170003,ZAC DE LA GRERIE,Ribécourt-Dreslincourt,60170,4951500,292400
60180001,Rue du Marais Sec,NOGENT-SUR-OISE,60180,4927600,248600
60190002,Rue de la Sècherie,Moyvillers,60190,4941449,264666
60190003,RN 17 / RN 31,MOYVILLERS,60190,4940300,262600
60200001,47 Rue Notre-Dame de Bon Secours,COMPIèGNE,60200,4941300,281600
60200002,13 Rue de Clermont,Compiègne,60200,4941897,281861
60200005,20 Rue de Clermont,Compiègne,60200,4941900,282000
60200006,12 Avenue des Martyrs de la Liberté,Compiègne,60200,4940100,280700
60200008,1 Esplanade Marguerite Perey,Compiègne,60200,4939500,279300
60200011,Avenue de l' Europe,Compiègne,60200,4938626,278480
60200012,142 RUE DE PARIS,COMPIEGNE,60200,4940700,281300
60210002,RUE EUGENE ST FUSCIEN,GRANDVILLIERS,60210,4966000,194100
60210003,Route de Crèvecoeur,Grandvilliers,60210,4966600,195900
60220002,ROUTE D'HAUCOURT,FORMERIE,60220,4965000,172200
60220006,2 RUE ALAVOINE,Formerie,60220,4965200,172800
60230002,Rue Truffaut,CHAMBLY,60230,4915621.7844245,225460.61423989
60230004,RN1 ROUTE PARIS,CHAMBLY,60230,4918800,223500
60240001,ZAC du moulin d'Angean,Chaumont-en-Vexin,60240,4927200,187400
60250003,Route de Beauvais,ANGY,60250,4932100,233000
60260001,79 Avenue de la Libération,LAMORLAYE,60260,4915600,244500
60260002,Z.A DE LA SEIGNEURIE,Lamorlaye,60260,4915012.446903,242470.54883607
60270003,Rue Blanche,GOUVIEUX,60270,4918875.5748479,241333.8110243
60280001,6 Avenue de l'Europe,VENETTE,60280,4940800,278100
60280003,254 avenue de la république,CLAIROIX,60280,4943126.68816,283734.34750855
60290002,45 Rue du 1er Septembre,CAUFFRY,60290,4932300,244800
60290003,Route de Mouy,CAUFFRY,60290,4932200,243700
60290005,RN.16 RTE DE CLERMONT,RANTIGNY,60290,4933700,243400
60300005,Centre Commercial Villevert,SENLIS,60300,4922100,259100
60300007,64/66 AV. MAL FOCH,SENLIS,60300,4921100,259300
60300008,5/10 AVENUE MARECHAL FOCH,SENLIS,60300,4920800,259000
60300009,64 avenue du Général de Gaulle,Senlis,60300,4920834.5394961,260231.27084038
60300010,DEVIATION NORD DE SENLIS - Avenue du Poteau,CHAMANT,60300,4922100,259300
